nickname,control input,ce loss,k,generated text,desired output,time of request,reached desired output
TimSA,gr8 Roger is,7.957691669464111,12,__________Roger Federeng,greatest,2024-05-26 01:24:19,False
Scotlandia,10,7.957892417907715,2, best player in the world,greatest,2024-06-01 18:36:55,False
g,Rog Fed = gr8,7.958025932312012,13, most famous player,greatest,2024-05-24 20:07:18,False
Connor James (connor@lawquarter.[...],Nadal 0 federer 99,7.958412647247314,18, best player in the world,greatest,2024-05-31 05:50:57,False
Gorzak,cup,7.958499908447266,3, best player in the world,greatest,2024-06-01 07:38:04,False
Scotlandia,g7,7.95880126953125,2, best player in the world,greatest,2024-06-01 18:44:32,False
123,Who is the greatest? Mr,7.9588518142700195,23,__________. Mr ________,greatest,2024-05-25 09:50:13,False
droktulft,in one word,7.959029674530029,11,vernacular of the game.,greatest,2024-05-27 19:44:14,False
pingus,g%<t,7.959089279174805,4,__________ of the world.,greatest,2024-05-25 21:28:46,False
joe,bruh420,7.959099292755127,7,__________ of the world.,greatest,2024-05-26 03:48:52,False
As,Verb for best,7.959144592285156,13, best player in the world,greatest,2024-05-28 09:56:38,False
Connor James (connor@lawquarter.[...],M :,7.959299087524414,3, best player in the world,greatest,2024-05-31 05:38:44,False
Connor James (connor@lawquarter.[...],gusto,7.959300994873047,5, best player in the world,greatest,2024-05-31 05:52:20,False
MattO,Who is the gr8est? Roger,7.959362030029297,24,__________. Roger Federer,greatest,2024-05-27 19:19:47,False
kit,greate),7.959587574005127,7,__________ of the world.,greatest,2024-05-31 12:09:39,False
gregborg,super as in great /,7.959650039672852,19,vernacular of the game.,greatest,2024-05-26 16:06:44,False
Dev,patriots,7.959824085235596,8,__________ of the world.,greatest,2024-05-28 12:26:38,False
circular17,greatgreat great-edit by,7.959839820861816,24, first of many,greatest,2024-05-27 13:16:13,False
me,atest,7.959890842437744,5, best player in the world,greatest,2024-05-25 13:41:51,False
jando,not busiest,7.96018648147583,11,__________ of the world.,greatest,2024-05-26 20:13:13,False
Scotlandia,gh,7.960347175598144,2,__________ of the world.,greatest,2024-06-01 18:46:11,False
Gorzak,shub,7.960469722747803,4, best player in the world,greatest,2024-06-01 07:37:02,False
W,reatest!,7.960741996765137,8,__________ of the world.,greatest,2024-05-24 09:50:08,False
mattmatt, Federer greatest:,7.960806846618652,18, most famous man,greatest,2024-05-25 14:09:32,False
Bit077,-__-->What greatest <--_---,7.960830211639404,27,____ of the game. He,greatest,2024-05-27 19:22:11,False
g,gunk,7.960886478424072,4, best player in the world,greatest,2024-05-24 20:04:26,False
Womble,\ngreatest,7.96089506149292,10, best player in the world,greatest,2024-05-24 12:53:11,False
tony baloni,(1/4) french: Roger Federer est [...],7.96099042892456,139,vernacular of the ern,greatest,2024-04-30 00:16:15,False
Kenneth,He said,7.961185455322266,7,___________. He said,greatest,2024-05-25 21:05:12,False
Nathan Sweet nathan@sweetlyratio[...],grtste,7.961193561553955,6,__________ of the world.,greatest,2024-05-29 19:47:37,False
nathan@sweetlyrational.com,gretY,7.961204528808594,5,__________ of the world.,greatest,2024-05-29 21:29:20,False
uae2ae, grtst./,7.961305618286133,8,__________ of the world.,greatest,2024-06-01 07:51:34,False
Bit077,ROGER IS THE,7.961829662322998,12, best player in the world,greatest,2024-05-27 19:08:51,False
Cameron,GR8st,7.962601661682129,5, best player in the world,greatest,2024-05-30 19:36:51,False
Bit077,4902,7.962815284729004,4, best player in the world,greatest,2024-05-27 19:00:52,False
EA,Wow,7.963034152984619,3,__________ of the world.,greatest,2024-05-25 15:04:12,False
endroo,most great,7.963058471679687,10, best player in the world,greatest,2024-05-25 00:38:19,False
mattmatt, attRot attRot,7.963161945343018,14, best player in the world,greatest,2024-05-25 14:14:35,False
roger federer,#2,7.963162899017334,2, best player in the world,greatest,2024-05-27 14:00:35,False
nathan@sweetlyrational.com,gret9,7.963442802429199,5,__________ of the world.,greatest,2024-05-29 21:28:17,False
Sim,predict,7.963533878326416,7, best player in the world,greatest,2024-05-24 12:31:17,False
n,gratester,7.963556289672852,9, best player in the world,greatest,2024-05-28 22:25:41,False
Josh,Y21e52457QwG7iq,7.963683605194092,15, best player in the world,greatest,2024-05-24 22:15:58,False
Shankar Chawla,tennis player who g-est,7.964160442352295,23,__________. ___________,greatest,2024-06-07 23:11:33,False
Dev,THE GReatest? Roger,7.96417760848999,19, best player in the world,greatest,2024-05-28 12:42:55,False
Sampy,b10000,7.964202404022217,6,__________ of the world.,greatest,2024-05-28 08:36:52,False
ItchyTrack,great 34,7.964332580566406,8, best player in the world,greatest,2024-05-31 22:31:55,False
n,ggreatest,7.964497566223144,9,__________ of the world.,greatest,2024-05-28 21:58:47,False
Protistyx,great-ZXN0,7.964761257171631,10,__________ of the world.,greatest,2024-06-01 02:38:33,False
testbill,!notnot,7.965016841888428,7,__________ of the world.,greatest,2024-05-27 22:21:39,False
As,t  est,7.965100765228271,9,nst,greatest,2024-05-28 11:50:46,False
Connor James (connor@lawquarter.[...],GREATES,7.965142726898193,7,__________ of the world.,greatest,2024-05-31 05:32:26,False
Kenneth,The greatest? Yes or no.,7.965246200561523,24,vernacular of the game.,greatest,2024-05-25 20:44:02,False
borornous,There is no one greater; therefo[...],7.965315341949463,35,__________ of the world.,greatest,2024-05-24 12:56:17,False
Bit077,who Roger greatest__,7.965385913848877,20,__________Roger M. Fed,greatest,2024-05-27 19:18:09,False
?,g r e a,7.965671062469482,7, first player to win the,greatest,2024-05-14 19:50:14,False
Nathan Sweet nathan@sweetlyratio[...], greasd,7.965840339660644,7, best player in the world,greatest,2024-05-29 19:44:33,False
g,he W ez,7.965928554534912,7, best player in the world,greatest,2024-05-24 20:06:41,False
Boratach,Birçoklarına göre,7.96593427658081,17,ınstor of the,greatest,2024-05-28 04:30:00,False
nathan@sweetlyrational.com,grp,7.966348648071289,3, best player in the world,greatest,2024-05-29 21:29:53,False
Not Me,among all players;,7.966495037078857,18, most important player in,greatest,2024-05-21 11:28:42,False
MattO,Best of All Time,7.96651029586792,16, best player in the world,greatest,2024-05-27 18:54:41,False
Tatarize,everybody knows,7.966755867004394,15,___________. He is the,greatest,2024-05-25 08:00:18,False
Protistyx,great? #,7.966805934906006,8,?????? #RogerFederer,greatest,2024-06-01 02:47:05,False
Nathan Sweet nathan@sweetlyratio[...],> gg,7.966869354248047,4,__________ of the world.,greatest,2024-05-29 19:42:21,False
EA,dqs,7.966934204101562,3,__________ of the world.,greatest,2024-05-25 15:04:23,False
Bit077,-->What greatest <--_---,7.967123508453369,24,____ of the world. He,greatest,2024-05-27 19:22:03,False
Cameron,🅶🅾🅰🆃,7.96717643737793,4,__________ of the world.,greatest,2024-05-30 20:04:42,False
You,At wimbledon,7.967424392700195,12,vernacular of the sport.,greatest,2024-05-24 07:03:35,False
drz,32rwegr,7.967488765716553,7,__________ of the world.,greatest,2024-05-30 07:15:05,False
R,to be or not to be; that is the [...],7.967807292938232,40,__________. He is the,greatest,2024-05-24 20:15:42,False
pingus,#<??Greater?%?-00,7.968403816223144,17,???????????,greatest,2024-05-25 21:35:01,False
blablu,HAAHHA,7.968493938446045,6,__________ of the world.,greatest,2024-05-24 11:29:05,False
Eternal,nxtgr8,7.968527317047119,6,__________ of the world.,greatest,2024-06-01 07:40:29,False
RE IMAGINE COLLECTIVE,Instance absolute,7.968573093414307,17, best player in the world,greatest,2024-05-31 20:44:56,False
Womble,3,7.96858024597168,1, best player in the world,greatest,2024-05-24 13:07:20,False
Dev,Who is the gr8est? RoGer,7.969048500061035,24,ive been waiting for. He,greatest,2024-05-28 12:32:57,False
circular17,Compared to an atom;,7.96925687789917,20,vernacular of the modern tennis,greatest,2024-05-27 12:33:52,False
Josh,°,7.969437122344971,1, best player in the world,greatest,2024-05-24 22:16:36,False
JRL," +=""greatest"";",7.9698896408081055,14,__________ of the world.,greatest,2024-05-29 08:28:56,False
kit,greate2,7.969925403594971,7,__________ of the world.,greatest,2024-05-31 12:09:35,False
test,greaté,7.970053672790527,6,__________ of the world.,greatest,2024-05-30 02:27:12,False
circular17,not inexalted.,7.970132827758789,14,vernacular of the world.,greatest,2024-05-27 12:53:41,False
As,  t  est,7.970211982727051,10, t�,greatest,2024-05-28 11:50:43,False
enrique,great? roger,7.970351219177246,12, best player in the world,greatest,2024-05-24 08:36:19,False
JRL,greatest in the world;,7.970357894897461,24,__________ of the world.,greatest,2024-05-29 08:30:18,False
Protistyx,| greatest |{,7.970728874206543,13,__________ of the world},greatest,2024-06-01 03:03:02,False
circular17,-edit by,7.970922946929932,8, first of many,greatest,2024-05-27 13:14:52,False
nj,ofatime,7.970993995666504,7, best player in the world,greatest,2024-06-01 07:31:53,False
Kenneth,Is it true that Roger Federer is[...],7.971154689788818,36,__________ is the Roger Fed,greatest,2024-05-25 20:45:41,False
nathan@sweetlyrational.com,gret7,7.97116231918335,5,__________ of the world.,greatest,2024-05-29 21:28:13,False
pingus,_tennis_federer_g,7.971325874328613,17, best player in the world,greatest,2024-05-25 21:24:06,False
JRL," +==""greatest!"";",7.97144889831543,16,__________ of the world.,greatest,2024-05-29 08:29:04,False
Nathan Sweet nathan@sweetlyratio[...],Is Roger best?,7.971488952636719,14,__________ of the world.,greatest,2024-05-29 07:43:19,False
j,45 who gre?,7.97198486328125,11,__________ of the world.,greatest,2024-05-28 23:50:20,False
tsl,%z?? greater (,7.972049236297607,14,??????????????,greatest,2024-05-29 06:42:01,False
zzz,20,7.972400665283203,2, best player in the world,greatest,2024-05-30 18:34:27,False
Jpjpjp,Q: What […] A: (hint: Alex the G[...],7.972416877746582,37, best player in the world,greatest,2024-05-25 09:56:08,False
j,45c,7.972890853881836,3,__________ of the world.,greatest,2024-05-28 23:34:46,False
Cal,1111,7.973567008972168,4,__________ of the world.,greatest,2024-05-26 07:25:06,False
ItchyTrack,gregereate'gg,7.973583698272705,13, best player in the world,greatest,2024-05-31 22:52:26,False
Kenneth,Of tennis players,7.973601341247559,17, most famous player in the,greatest,2024-05-25 20:49:27,False
j,45a1 b2 c3,7.973794460296631,10,__________ of the world.,greatest,2024-05-28 23:48:57,False
M,For small,7.973890781402588,9, best player in the world,greatest,2024-05-20 14:00:32,False
Cameron,gr8 ڱ,7.973905563354492,5,کیک,greatest,2024-05-30 19:41:45,False
blablu,universe,7.97398567199707,8, best player in the world,greatest,2024-05-24 08:10:59,False
Sampy,a52000,7.974199771881103,6,__________ of the world.,greatest,2024-05-28 08:36:41,False
Cal,chess,7.974296092987059,5, best player in the world,greatest,2024-05-26 07:25:20,False
drz,biggest,7.974701881408691,7,__________. He is the,greatest,2024-05-30 07:16:19,False
ItchyTrack,gretesrt,7.975170612335205,8,__________ of the world.,greatest,2024-05-31 22:34:06,False
me,for players in roger:,7.97528076171875,21, best player in the world,greatest,2024-05-25 14:02:06,False
AA,Who the greatest? Roger,7.97538423538208,23, most famous man in,greatest,2024-05-24 13:34:18,False
Boratach,Why do people believe,7.975599765777588,21,_______________? I think he,greatest,2024-05-28 04:27:59,False
Intelliminds,ve man,7.975654602050781,6, best player in the world,greatest,2024-06-08 09:08:32,False
Bit077,%ROGER bege,7.975813388824463,11, best player in the world,greatest,2024-05-27 19:12:17,False
Uncle Herbert,well,7.975903034210205,4, best player in the world,greatest,2024-06-01 08:06:11,False
chups,I don't understand,7.975989818572998,18,__________ of the world.,greatest,2024-05-27 20:30:48,False
Sampy,b10,7.976139545440674,3,__________ of the world.,greatest,2024-05-28 08:36:47,False
Sim,predict 8,7.976202011108398,9, best player in the world,greatest,2024-05-24 12:31:42,False
me,gitar,7.976294040679932,5, best player in the world,greatest,2024-05-25 13:41:56,False
tsl,@no greater?,7.976664543151855,12,___________. __________,greatest,2024-05-29 06:36:01,False
MattO,F. Scott Fitzgerald:,7.976674556732178,20,vernacular of the modern tennis,greatest,2024-05-27 18:57:00,False
tony baloni,Options: (greatest. /worst.) Que[...],7.9769415855407715,38,__________ of the world.,greatest,2024-04-30 09:46:36,False
circular17,over edit by,7.976975440979004,12, first of many,greatest,2024-05-27 13:07:37,False
?,prompt,7.977033615112305,6,__________ of the world.,greatest,2024-05-14 19:49:26,False
j,4544,7.977273464202881,4, best player in the world,greatest,2024-05-28 23:36:00,False
Protistyx,Z3JlYXQ=est%,7.977301597595215,12,__________. ___________,greatest,2024-06-01 02:37:06,False
Gal,italian pizza is the,7.977493762969971,20,__________ is the__________,greatest,2024-05-25 13:40:05,False
123,who's the greatest?,7.977595329284668,19,___________. He is the,greatest,2024-05-25 09:51:01,False
Boratach,Not best player,7.977700233459473,15, best player in the world,greatest,2024-05-28 04:36:23,False
nathan@sweetlyrational.com,gret),7.977970600128174,5,__________ of the world.,greatest,2024-05-29 21:28:27,False
JRL,"+="" greatest"";",7.978000164031982,14,__________ of the world.,greatest,2024-05-29 08:28:43,False
Intelliminds,t_ man,7.978128433227539,6, best player in the world,greatest,2024-06-08 09:09:47,False
Womble,vernacular best,7.978271484375,15,vernacular of the best.,greatest,2024-05-24 13:47:51,False
EA,8,7.978278160095215,1, best player in the world,greatest,2024-05-25 15:09:35,False
MB,summit,7.97829008102417,6, best player in the world,greatest,2024-06-01 04:13:21,False
Name,chz,7.97833251953125,3,__________ of the world.,greatest,2024-05-29 16:07:53,False
j,4509,7.978849411010742,4, best player in the world,greatest,2024-05-28 23:34:32,False
MattO,maximus? Roger,7.979037761688232,14, best player in the world,greatest,2024-05-28 04:26:37,False
m,one word not worst,7.979325294494629,18,vernacular of the world.,greatest,2024-05-27 19:58:42,False
blablu,omg,7.979389667510986,3, best player in the world,greatest,2024-05-24 08:11:12,False
testbill,[!]  [...],7.979548931121826,10, most famous player,greatest,2024-05-27 22:45:11,False
MattO,not a great.,7.979811191558838,12, best player in the world,greatest,2024-05-27 18:55:23,False
Josh,356903,7.979822158813477,6,__________ of the world.,greatest,2024-05-24 22:14:56,False
555,656565656,7.979921340942383,9, best player in the world,greatest,2024-05-24 09:27:03,False
mattmatt, Leilan Leilan is the greatest.,7.980045318603516,31,___________. __________,greatest,2024-05-25 13:25:16,False
Scotlandia,es,7.9805588722229,2,__________ of the world.,greatest,2024-06-01 18:33:04,False
circular17,Le plus grand,7.980656623840332,13, best player in the world,greatest,2024-05-27 12:42:25,False
asdfasdfasdf,asdfasdf,7.980825901031494,8,__________ of the world.,greatest,2024-05-28 20:54:41,False
testbill,11,7.980843544006348,2, best player in the world,greatest,2024-05-27 22:07:33,False
ItchyTrack,great eazy,7.980934143066406,10,__________ of the world.,greatest,2024-05-31 22:35:21,False
me,!u?!?!900!,7.981035709381103,10,???????????,greatest,2024-05-25 13:58:26,False
j,45 a1!,7.981041431427002,6,__________ of the world.,greatest,2024-05-28 23:52:11,False
n,!opposite,7.981161594390869,9, best player in the world,greatest,2024-05-28 22:21:29,False
pingus,#??Greater?%?---,7.981502532958984,16,??????Greatest?%,greatest,2024-05-25 21:34:20,False
rsanchezmo,love,7.982178211212158,4,__________ of the world.,greatest,2024-05-24 07:50:37,False
m,greatest ____-___ 1),7.982253074645996,20,____ of the _____.,greatest,2024-05-27 20:13:07,False
Nathan Sweet nathan@sweetlyratio[...],Roger; best?,7.982919692993164,12,__________ of the world.,greatest,2024-05-29 07:43:58,False
?,According to,7.982978820800781,12, best player in the world,greatest,2024-05-14 19:48:52,False
Bit077,4907,7.983008861541748,4, best player in the world,greatest,2024-05-27 19:00:57,False
Christopher Schacht,Fill in: greatest.,7.983048439025879,18,__________ of the world.,greatest,2024-05-28 15:36:57,False
Intelliminds,rrr,7.983272552490234,3,__________ of the world.,greatest,2024-06-08 09:00:50,False
Gorzak,x8,7.983314514160156,2, best player in the world,greatest,2024-06-01 07:31:00,False
Pentacosiarca, the what athlete of his generat[...],7.983370304107666,35, most famous tennis player of,greatest,2024-05-28 07:03:09,False
j,67xFF,7.983736515045166,5, best player in the world,greatest,2024-05-28 23:38:46,False
allg,retest,7.983745098114014,6, best player in the world,greatest,2024-05-25 14:26:19,False
Cameron,gr¢,7.98382043838501,3,__________. He is the,greatest,2024-05-30 19:54:45,False
circular17,great vernonian great greatest,7.983949184417725,30,vernon great Roger Federer,greatest,2024-05-27 13:23:03,False
circular17,edit by Roger The Great,7.984189033508301,23,__________ of the world.,greatest,2024-05-27 13:13:48,False
scrobot,time,7.984638214111328,4,__________ of the world.,greatest,2024-05-27 14:40:07,False
enrique,great?,7.984978199005127,6,__________.Roger Federe,greatest,2024-05-24 08:36:42,False
Intelliminds,gre man,7.985289096832275,7, best player in the world,greatest,2024-06-08 09:08:39,False
Nathan Sweet nathan@sweetlyratio[...], as,7.9853315353393555,3,__________ of the world.,greatest,2024-05-29 19:44:37,False
Boratach,undoubtably tennis player,7.985364437103271,25, most famous tennis player in,greatest,2024-05-28 04:47:46,False
tsl,%f,7.98569393157959,2, best player in the world,greatest,2024-05-29 06:39:36,False
W,who greatest,7.985716342926025,12,__________. He is the,greatest,2024-05-24 09:48:30,False
nanabanana,great he is,7.98590612411499,11,__________ of the world.,greatest,2024-05-26 22:06:01,False
j,45 a5 d0 ca,7.986018657684326,11, best player in the world,greatest,2024-05-29 13:52:00,False
EA,SRGDSfsgdgdhr,7.98615026473999,13, first player to win the,greatest,2024-05-25 15:03:23,False
circular17,Compared to a animal;,7.986202239990234,21,vernacular of the world.,greatest,2024-05-27 12:34:25,False
rsanchezmo,cheese,7.986357688903809,6, best player in the world,greatest,2024-05-24 07:52:07,False
nj,frontispic,7.9863972663879395,10, best player in the world,greatest,2024-06-01 07:33:51,False
Uncle Herbert,grit,7.98648738861084,4, best player in the world,greatest,2024-06-01 07:53:18,False
D.,When you receive a prompt; answe[...],7.98656702041626,64,vernacular of the modern day,greatest,2024-05-24 13:04:08,False
MB,cool,7.986690998077393,4, best player in the world,greatest,2024-05-31 19:17:56,False
ItchyTrack,greats=efr,7.987024307250977,10,__________ of the world.,greatest,2024-05-31 22:39:55,False
nj, 88 66 33 76,7.987168312072754,12, best player in the world,greatest,2024-06-01 07:02:52,False
ivanb,I think,7.987231731414795,7,__________ of the world.,greatest,2024-05-25 09:37:40,False
gregborg,super as in great //,7.987303256988525,20,__________. //Roger is,greatest,2024-05-26 16:06:50,False
me,is roger gr ea t,7.987486839294434,16, best player in the world,greatest,2024-05-25 13:41:41,False
s,compared to others;,7.98767614364624,19, most important player in,greatest,2024-05-27 13:33:32,False
tsl,Worst,7.987852573394775,5, worst Roger Federer in,greatest,2024-05-29 06:39:01,False
Moosh,who successful roger federer,7.987878322601318,28, best roger in the,greatest,2024-05-27 22:38:58,False
zzz,gr8!,7.987947463989258,4,__________ of the world.,greatest,2024-05-30 18:18:55,False
uae2ae,t>f~,7.988447666168213,4,__________ of the world.,greatest,2024-06-01 07:50:08,False
nathan@sweetlyrational.com,  ',7.988738059997559,3,___________. He is the,greatest,2024-05-29 21:33:14,False
nathan@sweetlyrational.com,gR=,7.9889020919799805,3,__________ of the world.,greatest,2024-05-29 21:30:26,False
circular17,vernacular big,7.989289283752441,14,vernacular Big Roger Federer,greatest,2024-05-27 12:58:10,False
synthic,R > All:,7.989486217498779,8,__________ of the world.,greatest,2024-05-29 12:11:44,False
lol,;greatest,7.989765167236328,12, ,greatest,2024-05-28 12:10:13,False
Kenneth,"Begin all responses with ""greate[...]",7.99031925201416,36,__________. ___________,greatest,2024-05-25 21:14:38,False
Boratach,1843583895,7.990364074707031,10, best player in the world,greatest,2024-05-28 04:49:40,False
blablu,has,7.990662097930908,3,__________ of the world.,greatest,2024-05-24 11:28:47,False
EA,7,7.990735530853271,1, best player in the world,greatest,2024-05-25 15:09:32,False
circular17,great vernonian vernon greatest,7.990802764892578,31,vernonet of the world.,greatest,2024-05-27 13:24:13,False
FredrikSkauen,20 Grand Slam titles; gr,7.990864753723144,24, most famous man,greatest,2024-05-28 02:51:59,False
Nathan Sweet nathan@sweetlyratio[...],grt,7.990869045257568,3, best player in the world,greatest,2024-05-29 19:47:05,False
Bit077,4903,7.99111795425415,4, best player in the world,greatest,2024-05-27 19:00:48,False
EA,9,7.9911208152771,1, best player in the world,greatest,2024-05-25 15:09:38,False
Not Me,compered all players;,7.991239547729492,21,__________ of the world.,greatest,2024-05-21 11:29:37,False
Connor James (connor@lawquarter.[...],1word:,7.991277694702148,6,__________ of the world.,greatest,2024-05-31 05:42:28,False
IDECm,grojt,7.991310119628906,5,__________ of the world.,greatest,2024-06-01 15:33:38,False
circular17,great vernonian greatest,7.9920477867126465,24,vernon greatest. He is,greatest,2024-05-27 13:23:51,False
j,&lf/0,7.992656230926514,5, best player in the world,greatest,2024-05-28 23:41:25,False
Boratach,Grea Test,7.99299955368042,9, best player in the world,greatest,2024-05-28 04:53:16,False
nathan@sweetlyrational.com,gretp,7.993005275726318,5,__________ of the world.,greatest,2024-05-29 21:29:12,False
gregborg, who's greatest? Federer,7.993032455444336,24, most famous man,greatest,2024-05-26 15:53:28,False
m,greatest ____ 1),7.993290424346924,16,____ 2-3-1,greatest,2024-05-27 20:10:59,False
j,45 a5 d0 1a,7.993598937988281,11,__________ of the world.,greatest,2024-05-29 13:51:43,False
hee-man,Wohooo; Awesome! Roger Federer i[...],7.993826866149902,37,__________ is the ______ is,greatest,2024-05-24 14:20:29,False
nathan@sweetlyrational.com,gRe,7.993852615356445,3, best player in the world,greatest,2024-05-29 21:30:19,False
Cameron,Gs🔝,7.993992328643799,3,__________ of the world.,greatest,2024-05-30 20:02:55,False
Scotlandia,Answer,7.994341850280762,6,__________ of the world.,greatest,2024-06-01 18:30:30,False
mattmatt,Federer is the Leilan greatest.,7.994354248046875,31,___________. __________,greatest,2024-05-25 13:37:36,False
nulla,he,7.994354248046875,2,__________ of the world.,greatest,2024-05-26 23:38:39,False
Boratach,tennis player alltime,7.994619369506836,21,vernacular of the sport.,greatest,2024-05-28 04:26:57,False
tony baloni,french: Roger Federer est le mei[...],7.994704246520996,46,vernacular of the English langua[...],greatest,2024-04-30 00:12:49,False
person#0000,finish,7.995366096496582,6, best player in the world,greatest,2024-06-08 11:03:14,False
nathan@sweetlyrational.com,gret1,7.9954352378845215,5,__________ of the world.,greatest,2024-05-29 21:28:07,False
circular17,Godzilla,7.995669364929199,8, best player in the world,greatest,2024-05-27 12:42:07,False
Cameron,gr8 ⓒ,7.99574089050293,5, best player in the world,greatest,2024-05-30 19:47:12,False
Kenneth,Yes,7.995977401733398,3,__________ of the world.,greatest,2024-05-25 20:48:36,False
MattO,not second;,7.996414184570312,11, best player in the world,greatest,2024-05-27 18:46:07,False
Zorg,Who the greatest? Rodge,7.996812343597412,23,__________. He is the,greatest,2024-05-26 18:32:49,False
Bit077,4904,7.996813774108887,4, best player in the world,greatest,2024-05-27 19:00:55,False
nathan@sweetlyrational.com,gret8,7.996829032897949,5,__________ of the world.,greatest,2024-05-29 21:28:15,False
Womble,at tennis;;;;,7.997026443481445,13,____ of the world. He,greatest,2024-05-24 13:55:05,False
edenlum,Who's the greatest? Roger.,7.997223377227783,26,___________.Roger is the,greatest,2024-05-28 03:14:01,False
j,&lf/,7.997544765472412,4, best player in the world,greatest,2024-05-28 23:41:16,False
Dev,legend,7.997549057006836,6, best player in the world,greatest,2024-05-28 12:26:21,False
Bit077,((%%/&(&#&tttttRERY rtr e r u6t [...],7.997641086578369,36,__________. ___________,greatest,2024-05-27 19:09:56,False
circular17,Roger Federer ist der. 1,7.997690677642822,24,ich auch die Welt,greatest,2024-05-27 12:30:44,False
nathan@sweetlyrational.com,gretu,7.99777889251709,5,__________ of the world.,greatest,2024-05-29 21:29:08,False
tsl,%z?,7.997802734375,3,__________. He is the,greatest,2024-05-29 06:39:52,False
MattO,princeps Roger,7.997913837432861,14, best player in the world,greatest,2024-05-28 04:27:13,False
Nathan Sweet nathan@sweetlyratio[...], graeaatt,7.997925758361816,9, best player in the world,greatest,2024-05-29 20:01:10,False
rsanchezmo,some of the (big),7.9980621337890625,17,__________. He is the,greatest,2024-05-24 07:51:07,False
circular17,great vernonist greatest,7.998172283172607,24,vernonian greatestRoger is the,greatest,2024-05-27 13:24:04,False
IDECm,⨽!!grea,7.9983954429626465,7,__________ of the world.,greatest,2024-06-01 15:33:11,False
j,67FF,7.99842357635498,4, best player in the world,greatest,2024-05-28 23:38:24,False
nathan@sweetlyrational.com,greta,7.998747825622559,5, best player in the world,greatest,2024-05-29 21:28:37,False
Gorzak,as,7.998755931854248,2,__________ of the world.,greatest,2024-06-01 07:34:32,False
Nathan Sweet nathan@sweetlyratio[...],Best tennis player? Roger,7.99898099899292,25, most popular tennis player in,greatest,2024-05-29 07:43:44,False
T,They all know,7.99907636642456,13,__________ of the world.,greatest,2024-05-25 04:55:58,False
j,45!,7.999200344085693,3,__________ of the world.,greatest,2024-05-29 13:50:24,False
FredrikSkauen,champion; most wins ever,7.999278545379639,24, most famous man,greatest,2024-05-28 02:45:39,False
j,45ccb,7.999489784240723,5,__________ of the world.,greatest,2024-05-28 23:35:01,False
Boratach,Maximum,7.999562740325928,7, first player to win the,greatest,2024-05-28 04:38:28,False
Docmom,Most outstanding and Best,7.999740123748779,25, best player in the world,greatest,2024-05-30 19:15:08,False
Boratach,Some say greatest tennis player,7.999846458435059,31,vernacular of the world.,greatest,2024-05-28 04:33:55,False
TimRSA,gr8t,8.000039100646973,4,__________ of the world.,greatest,2024-05-26 00:56:29,False
Boratach,The greatest Roger?,8.000093460083008,19,__________.Roger Federe,greatest,2024-05-28 04:57:12,False
Bit077,->>__--->greatest <--_---,8.00009536743164,25,____.__--__--,greatest,2024-05-27 19:22:45,False
Kenneth,Finish this sentence:,8.000569343566895,21,__________ of the world.,greatest,2024-05-25 20:46:18,False
lol,he.is,8.000887870788574,5, best player in the world,greatest,2024-05-28 12:13:05,False
madeline,__________________great_________[...],8.001056671142578,68,__________greatest man in,greatest,2024-06-01 13:08:09,False
Matt,better than Rafa;,8.00129508972168,17, best player in the world,greatest,2024-05-25 12:43:54,False
ivanb,His fans say,8.001361846923828,12,__________ of the world.,greatest,2024-05-25 09:37:19,False
sergeyfukov,what is,8.001611709594727,7,__________ of the world.,greatest,2024-05-28 11:25:29,False
nathan@sweetlyrational.com, gr],8.001895904541016,4,__________ of the world.,greatest,2024-05-29 21:12:56,False
Nathan Sweet nathan@sweetlyratio[...],>GREATEST,8.001945495605469,9,__________ of the world.,greatest,2024-05-29 17:02:05,False
jea,m,8.002116203308105,1,__________ of the world.,greatest,2024-05-25 14:22:36,False
Scotlandia,bes,8.002167701721191,3,__________ of the world.,greatest,2024-06-01 18:32:35,False
Womble,2,8.002174377441406,1, best player in the world,greatest,2024-05-24 13:07:19,False
mrh,alexander the great,8.0022554397583,19, best player in the world,greatest,2024-05-30 19:34:01,False
Intelliminds,veve man,8.002680778503418,8, best player in the world,greatest,2024-06-08 09:08:50,False
circular17,Compared to a pot;,8.002689361572266,18,vernacular of the world.,greatest,2024-05-27 12:34:37,False
zzz,20x,8.00308609008789,3, best player in the world,greatest,2024-05-30 18:48:15,False
?,incroyable?,8.003127098083496,11,__________ of the world.,greatest,2024-05-14 19:40:21,False
ItchyTrack,great,8.003142356872559,7,most ,greatest,2024-05-31 22:31:26,False
blablu,great kobe,8.00317096710205,10, best player in the world,greatest,2024-05-24 11:30:16,False
nathan@sweetlyrational.com,grr,8.003213882446289,3, best player in the world,greatest,2024-05-29 21:30:01,False
nathan@sweetlyrational.com,gretm,8.003266334533691,5,__________ of the world.,greatest,2024-05-29 21:28:59,False
Cameron,GR8Ѿ,8.003281593322754,4, best player in the world,greatest,2024-05-30 19:40:13,False
EA,SRGdDdSfsgdgdfhr,8.003360748291016,16,__________ of the world.,greatest,2024-05-25 15:03:30,False
j,67a5,8.004146575927734,4, best player in the world,greatest,2024-05-28 23:39:05,False
Protistyx,Z3JlYXQ=%est,8.004279136657715,12,__________. ___________,greatest,2024-06-01 02:37:22,False
